sample_id,Strain_Name,Read_Fraction,Percent_Coverage,Coverage_Depth
121818-SC-Day1,Clostridium-bolteae-ATCC-BAA-613-MAF-1,0.5848740041297116,93.52877095649413,12.831299850525632
121818-SC-Day1,Clostridium-hathewayi-DSM-13479-MAF-NJ35,0.2864675920725259,74.36126329832891,6.04629302905443
121818-SC-Day1,Clostridium-hylemonae-DSM-15053,0.15306213093661028,72.05708484549183,5.742511746569734
121818-SC-Day1,Clostridium-leptum-DSM-753-MAF-1,0.10119898194312843,69.93459790247863,18.959565064540314
121818-SC-Day1,Clostridium-nexile-DSM-1787-MAF-1,0.6973977220109105,72.89585771092493,15.253514977881498
121818-SC-Day1,Clostridium-saccharolyticum-WM1,0.38964875994153947,92.95955217289949,12.239584153196603
121818-SC-Day1,Clostridium-scindens-ATCC-35704,0.6293176255234937,98.36689343718126,25.19489179747723
121818-SC-Day1,Clostridium-sp-ATCC-29733-VPI-C48-50-MAF-1,0.24101159281735385,89.54689920109226,11.249987602600555
121818-SC-Day1,Clostridium-sp-L2-50-MAF-1,0.01129795417553241,17.6327460320368,1.610339602189857
121818-SC-Day1,Clostridium-sp-M62-1-MAF-1,0.05530608588332867,38.10875423700241,2.1542058480761024
121818-SC-Day1,Clostridium-spiroforme-DSM-1552-MAF-1,0.1767861538173413,75.74866677142863,6.714119099194896
121818-SC-Day1,Clostridium-sporogenes-ATCC-15579-MAF-1,0.10494917547249759,52.20390353129867,3.613038599893173
121818-SC-Day1,Collinsella-aerofaciens-ATCC-25986,0.07037171281907138,57.55403261404608,4.202917451715646
121818-SC-Day1,Collinsella-stercoris-DSM-13279-MAF-1,0.03769938467084081,36.54451645640253,2.2575380394591447
121818-SC-Day1,Coprococcus-comes-ATCC-27758-MAF-1,1.5737420004865417,99.62023448270897,66.02862580077729
121818-SC-Day1,Coprococcus-eutactus-ATCC-27759,0.14696026898306191,79.6728120356289,6.859492482565992
121818-SC-Day1,Desulfovibrio-piger-ATCC-29098,0.014897557404392527,13.551751943348531,0.768219415628261
121818-SC-Day1,Dorea-formicigenerans-ATCC-27755,0.07453041811719759,62.226105144614095,3.0841288110504887
121818-SC-Day1,Dorea-longicatena-DSM-13814-MAF-1,0.01723748226148135,20.473138040777663,0.9174215649071686
121818-SC-Day1,Eggerthella-lenta-DSM-2243,0.017155708846836662,13.022168016606742,0.7053060628919736
121818-SC-Day1,Ethanoligens-harbinense-YUAN-3,1.79797813109392e-5,0.018214597204790572,7.189447765321534e-4
121818-SC-Day1,Eubacterium-biforme-DSM-3989,0.1719383172664416,80.46523838820413,9.706628463441556
121818-SC-Day1,Eubacterium-dolichum-DSM-3991,6.622040997882397e-6,0.836949174666245,0.028954114756694613
121818-SC-Day1,Eubacterium-eligens-ATCC-27750,0.10144618967409182,69.73132268296585,5.247522329146578
121818-SC-Day1,Eubacterium-hallii-DSM-3353,1.0079443641411559e-4,0.9823469855326472,0.05746618956692746
121818-SC-Day1,Eubacterium-rectale-ATCC-33656,0.8449983795701351,97.28424479336519,33.686328461874055
121818-SC-Day1,Eubacterium-siraeum-DSM-15702,0.06023840542876766,52.500624053362664,3.3189545182401883
121818-SC-Day1,Eubacterium-ventriosum-ATCC-27560,0.0897469151252198,64.93365078314544,4.501325939330394
121818-SC-Day1,Faecalibacterium-prausnitzii-A2-165,0.005890703166582954,9.757409276428001,0.3918101159448334
121818-SC-Day1,Granulicatella-adiacens-ATCC-49175,0.14975196401323887,89.75449448069656,11.078766782082267
121818-SC-Day1,Holdemania-filiformis-DSM-12042,0.17582104915047927,72.34568284199818,6.537010005026795
121818-SC-Day1,Lactobacillus-ruminis-ATCC-25644,0.02845734052463999,34.92308203002741,1.9886287546117587
121818-SC-Day1,Megasphaera-MAF-DSMZ-102144,0.14922720760670102,84.28745205439499,8.844725710024333
121818-SC-Day1,Mitsuokella-multacida-DSM-20544-MAF-1,0.2664734352327087,94.1065299605558,16.091852651812363
121818-SC-Day1,Odoribacter-splanchnicus-DSM-20712,0.9536818018134151,99.36231412876387,31.676750249528265
121818-SC-Day1,Olsenella-uli-DSM-7084,0.021742178395958968,26.2534260995684,1.5656422157848155
121818-SC-Day1,Oscillibacter-sp-KLE-1728-MAF-1,0.2373038341414445,83.9715827916663,9.584814665024572
121818-SC-Day1,Parabacteroides-distasonis-ATCC-8503,1.5409524230848493,99.83530709179219,35.97855812231795
121818-SC-Day1,Parabacteroides-johnsonii-DSM-18315-MAF-1,0.807668992030151,98.62612353557152,25.253407111866323
121818-SC-Day1,Parabacteroides-merdae-ATCC-43184-MAF-1,1.438017239105835,99.31753207391183,13.396463466003064
121818-SC-Day1,Parabacteroides-sp-D13,1.7405177598823716,98.87156446726783,36.96153916335084
121818-SC-Day1,Prevotella-buccae-D17-MAF-1,0.2916364707248423,92.36493328827258,12.837964966663645
121818-SC-Day1,Prevotella-buccalis-MAF-ATCC-35310,0.8181846130717202,99.62724717933634,38.40095753898095
121818-SC-Day1,Prevotella-copri-DSM-18205,0.41079487307633084,96.16882464292252,17.239063759351318
121818-SC-Day1,Roseburia-intestinalis-L1-82-MAF-1,0.1759412506120005,73.9373530749003,5.873145215707197
121818-SC-Day1,Roseburia-inulinivorans-DSM-16841,0.1328363155471306,66.13622654726659,4.558422186005451
121818-SC-Day1,Ruminococcus-albus-strain-8-MAF-1,0.05575511452346219,34.613109318893336,2.0163901364004944
121818-SC-Day1,Ruminococcus-bromii-ATCC-27255,0.030795436464782538,38.991724743736626,2.0964033658750836
121818-SC-Day1,Ruminococcus-flavefaciens-FD-1-MAF-1,2.6267288496622165e-4,2.262109502816053,0.056379549905710036
121818-SC-Day1,Ruminococcus-gauvreauii-DSM-19829-MAF-1,0.1568002904850365,68.60645411706254,6.00817119309655
121818-SC-Day1,Ruminococcus-gnavus-ATCC-29149-MAF-NJ26,0.5381299823251819,99.0083026190958,24.071275590462513
121818-SC-Day1,Ruminococcus-lactaris-ATCC-29176-MAF-1,0.03381612338919098,34.88329248698825,1.8186668163998994
121818-SC-Day1,Ruminococcus-obeum-ATCC-29174-MAF-1,0.16961302474037762,78.34806293565703,5.848531951165103
121818-SC-Day1,Ruminococcus-torques-ATCC-27756-MAF-1,0.30297141221452767,72.82737337687392,3.347205135626119
121818-SC-Day1,Slackia-exigua-ATCC-700122-MAF-1,0.031332523199125176,34.17566710453222,2.2003265727461665
121818-SC-Day1,Slackia-heliotrinireducens-DSM-20476,0.0030468547796539134,2.8514665542720183,0.14177365327051367
121818-SC-Day1,Solobacterium-moorei-DSM-22971-MAF-1,1.3588861027660728,98.88760377570192,82.2142830629112
121818-SC-Day1,Streptococcus-thermophilus-MAF-ATCC-19258,0.02123115513926749,32.180914562726585,1.5253288261136528
121818-SC-Day1,Subdoligranulum-sp-4-3-54A2FAA-MAF-1,0.3338319504439175,89.99643462197422,11.529563205298773
121818-SC-Day1,Subdoligranulum-variabile-DSM-15176-MAF-1,2.1322233147190173e-5,0.7427638830906769,0.05294317242183579
121818-SC-Day1,Veillonella-dispar-ATCC-17748-MAF-1,2.615293591575058e-5,0.04275840699504935,0.0017866233054979871
121818-SC-Day2,Acidaminococcus-fermentans-DSM-20731,0.09316332257041876,62.44176997805362,4.381044215113172
121818-SC-Day2,Acidaminococcus-sp-D21-MAF-1,0.3186515475873824,94.94386101558426,14.653223233596702
121818-SC-Day2,Adlercreutzia-equolifaciens-DSM-19450,0.009545327378190494,7.175271071773671,0.37207452438859945
121818-SC-Day2,Akkermansia-muciniphila-ATCC-BAA-835,0.05321413002944584,39.12815650451822,2.194635190394362
121818-SC-Day2,Alistipes-finegoldii-DSM-17242,2.1256762340797386,99.9691503409396,61.34720621792017
121818-SC-Day2,Alistipes-ihumii-AP11,0.79792239866408,98.88103247808012,32.053298370181444
121818-SC-Day2,Alistipes-indistinctus-YIT-12060-DSM-22520-MAF-1,2.698137267319534,99.99771619948892,105.38155103784679
121818-SC-Day2,Alistipes-onderdonkii-DSM-19147-MAF-1,3.7639554885866127,99.92531085704748,104.08388550446466
121818-SC-Day2,Alistipes-putredinis-DSM-17216-MAF-1,1.4245435199895443e-4,2.218099872937792,0.2676716397443584
121818-SC-Day2,Alistipes-senegalensis-JC50-DSM-25460-MAF-1,2.811819189616745,99.93467918361719,76.97670357438504
121818-SC-Day2,Alistipes-shahii-WAL-8301-DSM-19121-MAF-1,0.41084899359870336,92.08721829829592,13.090414846615438
121818-SC-Day2,Anaerostipes-caccae-DSM-14662-MAF-1,0.0744862416567682,41.60396881327114,2.126228508786648
121818-SC-Day2,Anaerotruncus-colihominis-DSM-17241-MAF-1,0.03331355656524571,20.533431682355012,1.0452469491479137
121818-SC-Day2,Bacteroides-caccae-ATCC-43185,2.5367396402078057,99.81254438844606,61.07083223982401
121818-SC-Day2,Bacteroides-cellulosilyticus-DSM-14838-MAF-1,7.242968843417227,99.9766477084808,42.35315037607073
121818-SC-Day2,Bacteroides-coprocola-DSM-17136,1.8733345895075013,98.99919002203893,45.49897130705978
121818-SC-Day2,Bacteroides-coprophilus-DSM-18228,0.5307419971087275,90.50098676136409,14.361953124381419
121818-SC-Day2,Bacteroides-dorei-5-1-36-MAF-1,0.6868241229752522,97.79605721471805,12.3096459816703
121818-SC-Day2,Bacteroides-dorei-DSM-17855-MAF-1,2.3388915621859616,99.48217471034879,25.750932578498443
121818-SC-Day2,Bacteroides-eggerthii-DSM-20697-MAF-1,0.8408346077947045,98.42640463510631,22.082327937418004
121818-SC-Day2,Bacteroides-finegoldii-DSM-17565-MAF-1,2.1175894872226997,99.77414950471184,45.753209755045255
121818-SC-Day2,Bacteroides-fragilis-3-1-12-MAF-1,2.678747369742218,99.73326287994183,51.391466079265136
121818-SC-Day2,Bacteroides-intestinalis-DSM-17393,2.66338722573272,99.84444691170532,46.94905970925534
121818-SC-Day2,Bacteroides-ovatus-ATCC-8483-MAF-1,2.2142020559458357,99.63507943646253,33.642832867130906
121818-SC-Day2,Bacteroides-pectinophilus-ATCC-43243-MAF-1,0.1481996639183799,36.468100044668454,2.691725373496397
121818-SC-Day2,Bacteroides-plebeius-DSM-17135-MAF-1,1.056101301373035,98.26768177018604,26.28415555472495
121818-SC-Day2,Bacteroides-rodentium-DSM-26882-MAF-1,2.413246268067347,98.83165699101698,24.303696057026347
121818-SC-Day2,Bacteroides-sp-1-1-6-MAF-1,2.908344616121527,99.7028000115498,35.83784009897288
121818-SC-Day2,Bacteroides-sp-2-1-16-MAF-1,2.6528080070945435,99.77113866837844,54.235843152475844
121818-SC-Day2,Bacteroides-sp-2-1-22,0.8667454682767871,95.81366506389008,15.924580278852476
121818-SC-Day2,Bacteroides-sp-3-1-19-MAF-1,1.8482040733271285,98.01395319698852,13.140993524956938
121818-SC-Day2,Bacteroides-sp-9-1-42FAA-MAF-1,0.3326391798157227,97.46214896182227,8.447850840179868
121818-SC-Day2,Bacteroides-sp-D2-MAF-1,0.9573165549521437,96.4349330312867,14.655425566263315
121818-SC-Day2,Bacteroides-stercoris-ATCC-43183-MAF-1,1.6765268142836962,99.83831149343794,44.95377692589411
121818-SC-Day2,Bacteroides-thetaiotaomicron-VPI-5482,2.8303749954250703,99.79001808084948,36.43656281764433
121818-SC-Day2,Bacteroides-uniformis-ATCC-8492-MAF-1,2.842155450796597e-4,10.8171458294747,0.8326687830724465
121818-SC-Day2,Bacteroides-vulgatus-ATCC-8482,1.0354334813899746,97.29215800544974,7.7095667038336195
121818-SC-Day2,Bacteroides-xylanisolvens-DSMZ-18836-1,2.6182129687959446,96.63910430553476,39.345300858663904
121818-SC-Day2,Bifidobacterium-breve-DSM-20213,0.044260874788745026,36.79683971419947,2.1766212878649345
121818-SC-Day2,Bifidobacterium-catenulatum-DSM-16992,0.0635193722204654,50.63060073814934,3.375168367776295
121818-SC-Day2,Bifidobacterium-pseudocatenulatum-DSM-20438,0.020723554449258608,20.484606820437108,1.0073244669264467
121818-SC-Day2,Bilophila-wadsworthia-ATCC-49260,0.026337398815249376,12.528717560872158,0.6308021998763833
121818-SC-Day2,Blautia-hansenii-DSM-20583,0.009402907563371402,9.30640617434542,0.3742119663741806
121818-SC-Day2,Blautia-sp-KLE-1732-HM-1032-MAF-1,0.0619358192503639,37.87584931348498,1.8849691428284097
121818-SC-Day2,Blautia-wexlerae-DSM-19850,0.16004168371762786,60.37201550504517,3.82477018801065
121818-SC-Day2,Bryantella-formatexigens-DSM-14469,0.014003249757722996,7.47454363195104,0.34066182160317965
121818-SC-Day2,Burkholderiales-bacterium-1-1-47,0.06385096345312448,43.66206729568961,2.6695358919256393
121818-SC-Day2,Butyricimonas-virosa-DSM-23226-MAF-1,4.719087416111093,99.93522420585172,108.88061085434283
121818-SC-Day2,Butyrivibrio-crossotus-DSM-2876-MAF-1,0.024215557993920517,64.02032935442323,7.946668502049266
121818-SC-Day2,Catenibacterium-mitsuokai-MAF-DSM-15897,0.018562031563771418,19.903244892075907,0.76396802349713
121818-SC-Day2,Clostridiales-bacterium-VE202-03,0.0757561904094147,33.317232712551174,1.891333284601051
121818-SC-Day2,Clostridiales-bacterium-VE202-14,0.24677109227672187,84.60091007888172,8.484417642161487
121818-SC-Day2,Clostridiales-bacterium-VE202-27-MAF-1,0.11269264935898574,34.44561926220694,1.7732863049654255
121818-SC-Day2,Clostridium-asparagiforme-DSM-15981-MAF-1,0.27815245121818066,65.7428098637558,4.859902939320384
121818-SC-Day2,Clostridium-bartlettii-DSM-16795,0.02772461827312879,23.65862832811171,0.9696425879870375
121818-SC-Day2,Clostridium-bolteae-ATCC-BAA-613-MAF-1,0.3092635561782328,69.83911946008045,5.138150553219876
121818-SC-Day2,Clostridium-hathewayi-DSM-13479-MAF-NJ35,0.20069258136517296,53.29525038351756,3.193971885861943
121818-SC-Day2,Clostridium-hylemonae-DSM-15053,0.056420343900161374,31.475639605445853,1.5949788925511181
121818-SC-Day2,Clostridium-leptum-DSM-753-MAF-1,0.2805267464418709,79.1959107355636,16.097189346259025
121818-SC-Day2,Clostridium-nexile-DSM-1787-MAF-1,0.618799588545138,61.58204715295354,10.185443482017424
121818-SC-Day2,Clostridium-saccharolyticum-WM1,0.4713692670694141,92.16551347871301,11.137007221516528
121818-SC-Day2,Clostridium-scindens-ATCC-35704,0.873785610506898,98.51739287060002,26.129132764957813
121818-SC-Day2,Clostridium-sp-ATCC-29733-VPI-C48-50-MAF-1,1.1109915369346397,99.15868349278213,39.03213953353577
121818-SC-Day2,Clostridium-sp-L2-50-MAF-1,0.04966371340282192,38.321899139482426,2.3420912667857143
121818-SC-Day2,Clostridium-sp-M62-1-MAF-1,0.13490451565338096,58.6135851188922,3.8407637202560405
121818-SC-Day2,Clostridium-spiroforme-DSM-1552-MAF-1,0.17051764724436258,65.4386594560884,4.107951139248444
121818-SC-Day2,Clostridium-sporogenes-ATCC-15579-MAF-1,2.911344003968187,98.96994625912805,72.88312032296324
121818-SC-Day2,Collinsella-aerofaciens-ATCC-25986,0.04505976446322427,34.848141437101745,2.034375616067912
121818-SC-Day2,Collinsella-stercoris-DSM-13279-MAF-1,0.06672053964049121,46.155917015792554,2.992189995182736
121818-SC-Day2,Coprococcus-comes-ATCC-27758-MAF-1,0.9390037122731338,99.13619843318227,29.591737370246783
121818-SC-Day2,Coprococcus-eutactus-ATCC-27759,0.2530273102004045,87.47593850699343,8.72914710889862
121818-SC-Day2,Desulfovibrio-piger-ATCC-29098,0.01950799530318528,14.283262928220267,0.7550299663506342
121818-SC-Day2,Dorea-formicigenerans-ATCC-27755,0.03955319399109634,35.45059668283203,1.2558594062644086
121818-SC-Day2,Dorea-longicatena-DSM-13814-MAF-1,0.04165175633341888,33.47749223750869,1.601569532810202
121818-SC-Day2,Eggerthella-lenta-DSM-2243,0.08006914769123441,38.40069268169129,2.4682429121263345
121818-SC-Day2,Ethanoligens-harbinense-YUAN-3,1.712170624339393e-5,0.011101597566423451,5.584037099278862e-4
121818-SC-Day2,Eubacterium-biforme-DSM-3989,0.12832641966022454,69.60917290467768,5.443722860332763
121818-SC-Day2,Eubacterium-dolichum-DSM-3991,2.591145887362805e-5,0.8891158725964182,0.03725012585272926
121818-SC-Day2,Eubacterium-eligens-ATCC-27750,0.18977445643573743,80.50924828767789,7.360613818871233
121818-SC-Day2,Eubacterium-hallii-DSM-3353,1.2991935957228677e-5,0.810058717786348,0.02321698355148411
121818-SC-Day2,Eubacterium-rectale-ATCC-33656,0.25394519664616944,82.94806627271765,7.694924898940048
121818-SC-Day2,Eubacterium-siraeum-DSM-15702,0.2157018494483914,86.72048227594607,8.918401972947052
121818-SC-Day2,Eubacterium-ventriosum-ATCC-27560,0.12855402793353948,68.40000766338244,4.838593142317721
121818-SC-Day2,Faecalibacterium-prausnitzii-A2-165,0.20557254652534407,79.65330129380209,6.986294104646433
121818-SC-Day2,Granulicatella-adiacens-ATCC-49175,0.10388749209260648,74.06214981157231,5.803399915569602
121818-SC-Day2,Holdemania-filiformis-DSM-12042,0.027417203859511324,16.356613134810928,0.788439539751986
121818-SC-Day2,Lactobacillus-ruminis-ATCC-25644,0.03280690178628701,32.89822358375143,1.7157653385433955
121818-SC-Day2,Megasphaera-MAF-DSMZ-102144,0.06299109107409986,46.17223029445255,2.8328092347215095
121818-SC-Day2,Mitsuokella-multacida-DSM-20544-MAF-1,0.2068082925010196,83.63901188962487,9.416299434416725
121818-SC-Day2,Odoribacter-splanchnicus-DSM-20712,3.5845102652229577,99.92819232254351,89.26179863433363
121818-SC-Day2,Olsenella-uli-DSM-7084,0.02461538876928662,24.60134431764573,1.3305250363566186
121818-SC-Day2,Oscillibacter-sp-KLE-1728-MAF-1,0.29913946792464835,83.56958514961693,9.105788882309806
121818-SC-Day2,Parabacteroides-distasonis-ATCC-8503,1.702568957258044,99.72870563719881,28.441693535262967
121818-SC-Day2,Parabacteroides-johnsonii-DSM-18315-MAF-1,3.053108641720436,99.90903108592725,71.32306385868112
121818-SC-Day2,Parabacteroides-merdae-ATCC-43184-MAF-1,1.7905485916313537,99.36793112807418,12.520168638009487
121818-SC-Day2,Parabacteroides-sp-D13,1.4362698655201007,98.65306449240417,23.31098681552346
121818-SC-Day2,Prevotella-buccae-D17-MAF-1,0.2608642678258273,84.68874763716168,8.648953207847535
121818-SC-Day2,Prevotella-buccalis-MAF-ATCC-35310,1.164479127364244,99.73399918793021,41.07405724772285
121818-SC-Day2,Prevotella-copri-DSM-18205,0.40023520744127017,92.80307635104953,12.681749297432322
121818-SC-Day2,Roseburia-intestinalis-L1-82-MAF-1,0.3603116029271558,87.33440009391283,8.870766671305754
121818-SC-Day2,Roseburia-inulinivorans-DSM-16841,0.16496686062951008,66.4778871581356,4.333149230497902
121818-SC-Day2,Ruminococcus-albus-strain-8-MAF-1,0.0972557415418683,43.04167546771181,2.6525768358776207
121818-SC-Day2,Ruminococcus-bromii-ATCC-27255,0.22951222486143671,90.66199726249596,11.819642172434868
121818-SC-Day2,Ruminococcus-flavefaciens-FD-1-MAF-1,0.001693466033420945,2.9066086753089913,0.1827352151281253
121818-SC-Day2,Ruminococcus-gauvreauii-DSM-19829-MAF-1,0.18873708625464605,66.60825624977495,5.2831508743785776
121818-SC-Day2,Ruminococcus-gnavus-ATCC-29149-MAF-NJ26,0.47774705802265177,97.02456377858474,16.103287421765106
121818-SC-Day2,Ruminococcus-lactaris-ATCC-29176-MAF-1,0.06436578265329339,45.6761960125453,2.5808265861630346
121818-SC-Day2,Ruminococcus-obeum-ATCC-29174-MAF-1,0.14369380574246343,62.24014805797836,3.800591570940317
121818-SC-Day2,Ruminococcus-torques-ATCC-27756-MAF-1,0.1007228160134949,45.35228040997739,1.3345006606939038
121818-SC-Day2,Slackia-exigua-ATCC-700122-MAF-1,0.06842796470671218,49.96382746674143,3.628191899914277
121818-SC-Day2,Slackia-heliotrinireducens-DSM-20476,0.005410876847470838,3.9166670352773014,0.19288804747367963
121818-SC-Day2,Solobacterium-moorei-DSM-22971-MAF-1,0.45498518918147196,96.29655406881739,20.45776715942462
121818-SC-Day2,Streptococcus-thermophilus-MAF-ATCC-19258,0.027675106627772065,32.36583531572266,1.5069359341872306
121818-SC-Day2,Subdoligranulum-sp-4-3-54A2FAA-MAF-1,0.6534279465632744,96.32584205136058,17.007834978033443
121818-SC-Day2,Subdoligranulum-variabile-DSM-15176-MAF-1,0.06700002699502228,39.535614393019735,2.310117878253469
121818-SC-Day2,Veillonella-dispar-ATCC-17748-MAF-1,6.420625639865285e-5,0.07534521056396361,0.0025975261341926455
121818-SC-Day3,Acidaminococcus-fermentans-DSM-20731,0.05654000480106817,49.439622554854154,2.777022528842988
121818-SC-Day3,Acidaminococcus-sp-D21-MAF-1,0.6013157548277295,98.70300574041192,28.408815899774915
121818-SC-Day3,Adlercreutzia-equolifaciens-DSM-19450,0.008688708677477789,7.683144188035323,0.35257740890388417
121818-SC-Day3,Akkermansia-muciniphila-ATCC-BAA-835,0.28347449002942365,93.67565506125516,12.230354543482195
121818-SC-Day3,Alistipes-finegoldii-DSM-17242,4.785802575114027,99.98926153360831,142.44873801596523
121818-SC-Day3,Alistipes-ihumii-AP11,0.40052002762273486,96.35537632392102,16.68856588084927
121818-SC-Day3,Alistipes-indistinctus-YIT-12060-DSM-22520-MAF-1,4.0615290531247155,99.999156750580525,164.99103415054742
121818-SC-Day3,Alistipes-onderdonkii-DSM-19147-MAF-1,2.873332137669751,99.9043697321205,82.97223749269799
